seed,scenario,method,alpha,view,regime_at_onset,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped
43,steady_r20,regime_conditional,0.2,clean,transit_rough,28,9,1,144,156,12,False,False,False,,12
43,steady_r20,regime_conditional,0.2,clean,transit_rough,29,9,1,108,120,12,False,False,False,,12
43,steady_r20,regime_conditional,0.2,clean,transit_rough,30,10,1,60,72,12,False,False,False,,12
43,steady_r20,regime_conditional,0.2,clean,transit_rough,31,10,0,108,120,12,False,False,False,,12
43,steady_r20,regime_conditional,0.2,clean,transit_rough,32,10,1,0,12,12,False,False,False,,12
43,steady_r20,regime_conditional,0.2,clean,transit_rough,33,11,0,36,48,12,False,False,False,,12
43,steady_r20,regime_conditional,0.2,clean,transit_rough,34,11,1,132,144,12,False,False,False,,12
43,steady_r20,regime_conditional,0.2,clean,transit_rough,35,11,1,156,168,12,False,False,False,,12
43,steady_r20,regime_conditional,0.2,observed,warehouse,0,0,2,48,60,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,warehouse,1,0,2,120,132,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,warehouse,2,0,2,96,108,12,True,True,False,2.0,2
43,steady_r20,regime_conditional,0.2,observed,warehouse,3,1,0,12,24,12,True,True,False,5.0,5
43,steady_r20,regime_conditional,0.2,observed,warehouse,4,1,1,132,144,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,warehouse,5,1,0,144,156,12,True,True,True,9.0,9
43,steady_r20,regime_conditional,0.2,observed,warehouse,6,2,0,0,12,12,True,True,False,2.0,2
43,steady_r20,regime_conditional,0.2,observed,warehouse,7,2,1,156,168,12,True,True,False,0.0,0
43,steady_r20,regime_conditional,0.2,observed,warehouse,8,2,0,84,96,12,True,True,False,2.0,2
43,steady_r20,regime_conditional,0.2,observed,warehouse,9,3,2,60,72,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,warehouse,10,3,1,132,144,12,True,True,False,3.0,3
43,steady_r20,regime_conditional,0.2,observed,warehouse,11,3,0,144,156,12,True,True,True,2.0,2
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,12,4,1,60,72,12,True,True,False,5.0,5
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,13,4,1,144,156,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,14,4,2,0,12,12,True,True,False,4.0,4
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,15,5,0,72,84,12,True,True,False,5.0,5
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,16,5,1,36,48,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,17,5,1,132,144,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,18,6,0,84,96,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,19,6,2,12,24,12,True,True,False,3.0,3
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,20,6,2,36,48,12,True,True,False,3.0,3
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,21,7,1,96,108,12,True,True,False,4.0,4
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,22,7,1,168,180,12,True,True,False,2.0,2
43,steady_r20,regime_conditional,0.2,observed,transit_smooth,23,7,2,72,84,12,True,True,False,2.0,2
43,steady_r20,regime_conditional,0.2,observed,transit_rough,24,8,0,24,36,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,transit_rough,25,8,2,36,48,12,True,True,False,2.0,2
43,steady_r20,regime_conditional,0.2,observed,transit_rough,26,8,2,156,168,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,transit_rough,27,9,1,12,24,12,True,True,False,1.0,1
43,steady_r20,regime_conditional,0.2,observed,transit_rough,28,9,1,144,156,12,True,True,False,3.0,3
43,steady_r20,regime_conditional,0.2,observed,transit_rough,29,9,1,108,120,12,True,True,False,0.0,0
43,steady_r20,regime_conditional,0.2,observed,transit_rough,30,10,1,60,72,12,True,True,False,3.0,3
43,steady_r20,regime_conditional,0.2,observed,transit_rough,31,10,0,108,120,12,True,True,False,0.0,0
43,steady_r20,regime_conditional,0.2,observed,transit_rough,32,10,1,0,12,12,True,True,False,2.0,2
43,steady_r20,regime_conditional,0.2,observed,transit_rough,33,11,0,36,48,12,True,True,False,2.0,2
43,steady_r20,regime_conditional,0.2,observed,transit_rough,34,11,1,132,144,12,True,True,False,2.0,2
43,steady_r20,regime_conditional,0.2,observed,transit_rough,35,11,1,156,168,12,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,clean,warehouse,0,0,2,48,60,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,warehouse,0,0,1,48,60,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,warehouse,1,0,2,120,126,6,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,clean,warehouse,1,0,1,120,126,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,warehouse,2,1,0,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,warehouse,2,1,1,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,warehouse,3,1,1,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,warehouse,3,1,2,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,warehouse,4,2,0,0,12,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,warehouse,4,2,2,0,12,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,warehouse,5,2,1,156,162,6,True,True,False,5.0,5
43,steady_k2,regime_marginal,1.0,clean,warehouse,5,2,0,156,162,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,warehouse,6,3,2,60,72,12,True,True,False,9.0,9
43,steady_k2,regime_marginal,1.0,clean,warehouse,6,3,0,60,72,12,True,True,False,2.0,2
43,steady_k2,regime_marginal,1.0,clean,warehouse,7,3,1,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,warehouse,7,3,2,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,8,4,1,60,72,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,8,4,2,60,72,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,9,4,1,144,150,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,9,4,0,144,150,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,10,5,0,72,84,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,10,5,2,72,84,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,11,5,1,36,42,6,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,11,5,0,36,42,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,12,6,0,84,96,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,12,6,2,84,96,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,13,6,2,12,18,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,13,6,0,12,18,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,14,7,1,96,108,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,14,7,2,96,108,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,15,7,1,168,174,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_smooth,15,7,2,168,174,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_rough,16,8,0,24,36,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_rough,16,8,1,24,36,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_rough,17,8,2,36,42,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_rough,17,8,0,36,42,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_rough,18,9,1,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_rough,18,9,0,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_rough,19,9,1,144,150,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_rough,19,9,2,144,150,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_rough,20,10,1,60,72,12,True,True,False,9.0,9
43,steady_k2,regime_marginal,1.0,clean,transit_rough,20,10,0,60,72,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_rough,21,10,0,108,114,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_rough,21,10,2,108,114,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_rough,22,11,0,36,48,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_rough,22,11,2,36,48,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,clean,transit_rough,23,11,1,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,clean,transit_rough,23,11,2,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,observed,warehouse,0,0,2,48,60,12,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,warehouse,0,0,1,48,60,12,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,warehouse,1,0,2,120,126,6,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,warehouse,1,0,1,120,126,6,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,warehouse,2,1,0,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,observed,warehouse,2,1,1,12,24,12,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,warehouse,3,1,1,132,138,6,True,True,False,4.0,4
43,steady_k2,regime_marginal,1.0,observed,warehouse,3,1,2,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,observed,warehouse,4,2,0,0,12,12,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,warehouse,4,2,2,0,12,12,True,True,False,7.0,7
43,steady_k2,regime_marginal,1.0,observed,warehouse,5,2,1,156,162,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,observed,warehouse,5,2,0,156,162,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,observed,warehouse,6,3,2,60,72,12,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,warehouse,6,3,0,60,72,12,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,warehouse,7,3,1,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,observed,warehouse,7,3,2,132,138,6,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,8,4,1,60,72,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,8,4,2,60,72,12,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,9,4,1,144,150,6,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,9,4,0,144,150,6,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,10,5,0,72,84,12,True,True,False,6.0,6
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,10,5,2,72,84,12,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,11,5,1,36,42,6,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,11,5,0,36,42,6,True,True,False,2.0,2
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,12,6,0,84,96,12,True,True,False,3.0,3
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,12,6,2,84,96,12,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,13,6,2,12,18,6,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,13,6,0,12,18,6,True,True,False,3.0,3
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,14,7,1,96,108,12,True,True,False,2.0,2
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,14,7,2,96,108,12,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,15,7,1,168,174,6,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_smooth,15,7,2,168,174,6,True,True,False,3.0,3
43,steady_k2,regime_marginal,1.0,observed,transit_rough,16,8,0,24,36,12,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_rough,16,8,1,24,36,12,False,False,False,,12
43,steady_k2,regime_marginal,1.0,observed,transit_rough,17,8,2,36,42,6,True,True,False,2.0,2
43,steady_k2,regime_marginal,1.0,observed,transit_rough,17,8,0,36,42,6,True,True,False,2.0,2
43,steady_k2,regime_marginal,1.0,observed,transit_rough,18,9,1,12,24,12,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_rough,18,9,0,12,24,12,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_rough,19,9,1,144,150,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,observed,transit_rough,19,9,2,144,150,6,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,transit_rough,20,10,1,60,72,12,True,True,False,3.0,3
43,steady_k2,regime_marginal,1.0,observed,transit_rough,20,10,0,60,72,12,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,transit_rough,21,10,0,108,114,6,True,True,False,0.0,0
43,steady_k2,regime_marginal,1.0,observed,transit_rough,21,10,2,108,114,6,False,False,False,,6
43,steady_k2,regime_marginal,1.0,observed,transit_rough,22,11,0,36,48,12,True,True,False,2.0,2
43,steady_k2,regime_marginal,1.0,observed,transit_rough,22,11,2,36,48,12,True,True,False,3.0,3
43,steady_k2,regime_marginal,1.0,observed,transit_rough,23,11,1,132,138,6,True,True,False,1.0,1
43,steady_k2,regime_marginal,1.0,observed,transit_rough,23,11,2,132,138,6,True,True,False,0.0,0
43,steady_k2,regime_marginal,0.2,clean,warehouse,0,0,2,48,60,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,warehouse,0,0,1,48,60,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,warehouse,1,0,2,120,126,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,warehouse,1,0,1,120,126,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,warehouse,2,1,0,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,warehouse,2,1,1,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,warehouse,3,1,1,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,warehouse,3,1,2,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,warehouse,4,2,0,0,12,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,warehouse,4,2,2,0,12,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,warehouse,5,2,1,156,162,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,warehouse,5,2,0,156,162,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,warehouse,6,3,2,60,72,12,True,True,False,7.0,7
43,steady_k2,regime_marginal,0.2,clean,warehouse,6,3,0,60,72,12,True,True,False,2.0,2
43,steady_k2,regime_marginal,0.2,clean,warehouse,7,3,1,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,warehouse,7,3,2,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,8,4,1,60,72,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,8,4,2,60,72,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,9,4,1,144,150,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,9,4,0,144,150,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,10,5,0,72,84,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,10,5,2,72,84,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,11,5,1,36,42,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,11,5,0,36,42,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,12,6,0,84,96,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,12,6,2,84,96,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,13,6,2,12,18,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,13,6,0,12,18,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,14,7,1,96,108,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,14,7,2,96,108,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,15,7,1,168,174,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_smooth,15,7,2,168,174,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_rough,16,8,0,24,36,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_rough,16,8,1,24,36,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_rough,17,8,2,36,42,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_rough,17,8,0,36,42,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_rough,18,9,1,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_rough,18,9,0,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_rough,19,9,1,144,150,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_rough,19,9,2,144,150,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_rough,20,10,1,60,72,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_rough,20,10,0,60,72,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_rough,21,10,0,108,114,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_rough,21,10,2,108,114,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_rough,22,11,0,36,48,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_rough,22,11,2,36,48,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,clean,transit_rough,23,11,1,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,clean,transit_rough,23,11,2,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,observed,warehouse,0,0,2,48,60,12,True,True,False,9.0,9
43,steady_k2,regime_marginal,0.2,observed,warehouse,0,0,1,48,60,12,True,True,False,2.0,2
43,steady_k2,regime_marginal,0.2,observed,warehouse,1,0,2,120,126,6,True,True,False,1.0,1
43,steady_k2,regime_marginal,0.2,observed,warehouse,1,0,1,120,126,6,True,True,False,2.0,2
43,steady_k2,regime_marginal,0.2,observed,warehouse,2,1,0,12,24,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,observed,warehouse,2,1,1,12,24,12,True,True,False,6.0,6
43,steady_k2,regime_marginal,0.2,observed,warehouse,3,1,1,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,observed,warehouse,3,1,2,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,observed,warehouse,4,2,0,0,12,12,True,True,False,4.0,4
43,steady_k2,regime_marginal,0.2,observed,warehouse,4,2,2,0,12,12,True,True,False,5.0,5
43,steady_k2,regime_marginal,0.2,observed,warehouse,5,2,1,156,162,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,observed,warehouse,5,2,0,156,162,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,observed,warehouse,6,3,2,60,72,12,False,False,False,,12
43,steady_k2,regime_marginal,0.2,observed,warehouse,6,3,0,60,72,12,True,True,False,1.0,1
43,steady_k2,regime_marginal,0.2,observed,warehouse,7,3,1,132,138,6,False,False,False,,6
43,steady_k2,regime_marginal,0.2,observed,warehouse,7,3,2,132,138,6,True,True,False,2.0,2
43,steady_k2,regime_marginal,0.2,observed,transit_smooth,8,4,1,60,72,12,True,True,False,9.0,9
43,steady_k2,regime_marginal,0.2,observed,transit_smooth,8,4,2,60,72,12,True,True,False,2.0,2
43,steady_k2,regime_marginal,0.2,observed,transit_smooth,9,4,1,144,150,6,True,True,False,4.0,4
43,steady_k2,regime_marginal,0.2,observed,transit_smooth,9,4,0,144,150,6,False,False,False,,6
