seed,scenario,method,temporal,view,onset_phase,offset_from_nearest_transition,event_index,sequence_index,channel,start,end_exclusive,duration,any_active_hit,fresh_onset_hit,pre_active,fresh_delay_detected,fresh_delay_capped,scoreable_fraction,fully_unavailable,delay_fraction_capped
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,9,4,2,64,76,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,10,5,2,137,149,12,True,True,False,3.0,3,1.0,False,0.25
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,11,5,0,45,57,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,12,6,2,70,82,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,13,6,0,108,120,12,True,True,False,10.0,10,1.0,False,0.8333333333333334
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,14,7,1,32,44,12,True,True,False,6.0,6,1.0,False,0.5
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,15,7,2,119,131,12,True,True,False,5.0,5,1.0,False,0.4166666666666667
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,16,8,2,113,125,12,True,True,False,2.0,2,1.0,False,0.16666666666666666
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,17,8,1,60,72,12,True,True,False,7.0,7,1.0,False,0.5833333333333334
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,18,9,0,89,101,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,19,9,0,48,60,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,20,10,1,7,19,12,True,True,False,9.0,9,1.0,False,0.75
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,21,10,0,117,129,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,22,11,0,96,108,12,False,False,False,,12,1.0,False,1.0
46,steady_d12_n2_m1,regime_conditional,cusum,observed,steady,,23,11,1,58,70,12,True,True,False,6.0,6,1.0,False,0.5
46,duration4,regime_marginal,point,clean,steady,,0,0,0,128,132,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,1,0,1,84,88,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,2,1,1,74,78,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,3,1,1,129,133,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,4,2,1,50,54,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,5,2,0,14,18,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,6,3,0,4,8,4,True,True,False,1.0,1,1.0,False,0.25
46,duration4,regime_marginal,point,clean,steady,,7,3,1,52,56,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,8,4,2,110,114,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,9,4,2,64,68,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,10,5,2,137,141,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,11,5,0,45,49,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,12,6,2,70,74,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,13,6,0,108,112,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,14,7,1,32,36,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,15,7,2,119,123,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,16,8,2,113,117,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,17,8,1,60,64,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,18,9,0,89,93,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,19,9,0,48,52,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,20,10,1,7,11,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,21,10,0,117,121,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,22,11,0,96,100,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,clean,steady,,23,11,1,58,62,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,0,0,0,128,132,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,1,0,1,84,88,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,2,1,1,74,78,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,3,1,1,129,133,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,4,2,1,50,54,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,5,2,0,14,18,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,6,3,0,4,8,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,7,3,1,52,56,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,8,4,2,110,114,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,9,4,2,64,68,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,10,5,2,137,141,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,11,5,0,45,49,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,12,6,2,70,74,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,13,6,0,108,112,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,14,7,1,32,36,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,15,7,2,119,123,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,16,8,2,113,117,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,17,8,1,60,64,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,18,9,0,89,93,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,19,9,0,48,52,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,20,10,1,7,11,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,21,10,0,117,121,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,22,11,0,96,100,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,clean,steady,,23,11,1,58,62,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,0,0,0,128,132,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,1,0,1,84,88,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,2,1,1,74,78,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,3,1,1,129,133,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,4,2,1,50,54,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,5,2,0,14,18,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,6,3,0,4,8,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,7,3,1,52,56,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,8,4,2,110,114,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,9,4,2,64,68,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,10,5,2,137,141,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,11,5,0,45,49,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,12,6,2,70,74,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,13,6,0,108,112,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,14,7,1,32,36,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,15,7,2,119,123,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,16,8,2,113,117,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,17,8,1,60,64,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,18,9,0,89,93,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,19,9,0,48,52,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,20,10,1,7,11,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,21,10,0,117,121,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,22,11,0,96,100,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,cusum,clean,steady,,23,11,1,58,62,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,0,0,0,128,132,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,1,0,1,84,88,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,2,1,1,74,78,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,3,1,1,129,133,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,4,2,1,50,54,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,5,2,0,14,18,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,6,3,0,4,8,4,True,True,False,1.0,1,1.0,False,0.25
46,duration4,regime_conditional,point,clean,steady,,7,3,1,52,56,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,8,4,2,110,114,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,9,4,2,64,68,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,10,5,2,137,141,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,11,5,0,45,49,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,12,6,2,70,74,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,13,6,0,108,112,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,14,7,1,32,36,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,15,7,2,119,123,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,16,8,2,113,117,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,17,8,1,60,64,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,18,9,0,89,93,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,19,9,0,48,52,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,20,10,1,7,11,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,21,10,0,117,121,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,22,11,0,96,100,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,point,clean,steady,,23,11,1,58,62,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,0,0,0,128,132,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,1,0,1,84,88,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,2,1,1,74,78,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,3,1,1,129,133,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,4,2,1,50,54,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,5,2,0,14,18,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,6,3,0,4,8,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,7,3,1,52,56,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,8,4,2,110,114,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,9,4,2,64,68,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,10,5,2,137,141,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,11,5,0,45,49,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,12,6,2,70,74,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,13,6,0,108,112,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,14,7,1,32,36,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,15,7,2,119,123,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,16,8,2,113,117,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,17,8,1,60,64,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,18,9,0,89,93,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,19,9,0,48,52,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,20,10,1,7,11,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,21,10,0,117,121,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,22,11,0,96,100,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,ewma,clean,steady,,23,11,1,58,62,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,0,0,0,128,132,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,1,0,1,84,88,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,2,1,1,74,78,4,True,False,True,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,3,1,1,129,133,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,4,2,1,50,54,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,5,2,0,14,18,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,6,3,0,4,8,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,7,3,1,52,56,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,8,4,2,110,114,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,9,4,2,64,68,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,10,5,2,137,141,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,11,5,0,45,49,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,12,6,2,70,74,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,13,6,0,108,112,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,14,7,1,32,36,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,15,7,2,119,123,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,16,8,2,113,117,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,17,8,1,60,64,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,18,9,0,89,93,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,19,9,0,48,52,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,20,10,1,7,11,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,21,10,0,117,121,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,22,11,0,96,100,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_conditional,cusum,clean,steady,,23,11,1,58,62,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,0,0,0,128,132,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,1,0,1,84,88,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,2,1,1,74,78,4,True,True,False,0.0,0,1.0,False,0.0
46,duration4,regime_marginal,point,observed,steady,,3,1,1,129,133,4,True,True,False,1.0,1,1.0,False,0.25
46,duration4,regime_marginal,point,observed,steady,,4,2,1,50,54,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,5,2,0,14,18,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,6,3,0,4,8,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,7,3,1,52,56,4,True,True,False,0.0,0,1.0,False,0.0
46,duration4,regime_marginal,point,observed,steady,,8,4,2,110,114,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,9,4,2,64,68,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,10,5,2,137,141,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,11,5,0,45,49,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,12,6,2,70,74,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,13,6,0,108,112,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,14,7,1,32,36,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,15,7,2,119,123,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,16,8,2,113,117,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,17,8,1,60,64,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,18,9,0,89,93,4,True,True,False,2.0,2,1.0,False,0.5
46,duration4,regime_marginal,point,observed,steady,,19,9,0,48,52,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,20,10,1,7,11,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,21,10,0,117,121,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,22,11,0,96,100,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,point,observed,steady,,23,11,1,58,62,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,0,0,0,128,132,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,1,0,1,84,88,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,2,1,1,74,78,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,3,1,1,129,133,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,4,2,1,50,54,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,5,2,0,14,18,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,6,3,0,4,8,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,7,3,1,52,56,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,8,4,2,110,114,4,True,True,False,3.0,3,1.0,False,0.75
46,duration4,regime_marginal,ewma,observed,steady,,9,4,2,64,68,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,10,5,2,137,141,4,True,True,False,2.0,2,1.0,False,0.5
46,duration4,regime_marginal,ewma,observed,steady,,11,5,0,45,49,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,12,6,2,70,74,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,13,6,0,108,112,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,14,7,1,32,36,4,False,False,False,,4,1.0,False,1.0
46,duration4,regime_marginal,ewma,observed,steady,,15,7,2,119,123,4,False,False,False,,4,1.0,False,1.0
